#Position (bp)	insert size
1.5465048755E9	223.2457988680888
1.5547529015E9	221.50224473350985
1.5630009275E9	217.7744578763709
1.5712489535E9	220.20462110352534
1.5794969795E9	222.60098283234413
1.5877450055E9	225.1608274854564
1.595221928E9	222.99088899671142
1.599345941E9	0.0
1.6042410575E9	220.4429740134745
1.6124890835E9	223.6031736526946
1.6207371095E9	207.06810299527064
1.6289851355E9	224.9643026046137
1.6372331615E9	221.66223198410208
1.6433209975E9	216.74575345789856
1.6474450105E9	0.0
1.6537292135E9	208.0
1.6619772395E9	218.51018303686516
1.6702252655E9	222.92720570878652
1.6784732915E9	223.0559298470752
1.6867213175E9	219.49896354483252
1.6934743095E9	230.04647385845462
1.6961786655E9	0.0
1.696274814E9	0.0
1.6963854715E9	212.99845679012347
1.6965578825E9	208.55454545454546
1.696661813E9	0.0
1.6967741785E9	0.0
1.6969170575E9	0.0
1.697018664E9	0.0
1.697105344E9	0.0
1.697223072E9	0.0
1.697380707E9	0.0
1.6982754815E9	220.80291683090263
1.7032173695E9	225.40782551512496
1.7114653955E9	221.68001401142809
1.7197134215E9	224.98313286326558
1.7279614475E9	222.529034972882
1.7362094735E9	229.50360862950103
1.7444574995E9	233.06696476672772
1.7527055255E9	225.41460675677504
1.7609535515E9	223.8782309017806
1.7692015775E9	225.74485150661175
1.7774496035E9	216.89800117577894
1.7856976295E9	229.75991219646042
1.7939456555E9	229.3709358318713
1.8021936815E9	222.10945826565217
1.8104417075E9	221.90697160534748
1.8186897335E9	225.30473301296678
1.8269377595E9	220.99750953142296
1.8351857855E9	222.64375854214123
1.8434338115E9	219.84295557139464
1.8516818375E9	230.69145280397748
1.8599298635E9	224.87687002137167
1.8681778895E9	222.23240473061762
1.8764259155E9	220.22727063268974
1.8846739415E9	225.51697515157684
1.89227556E9	219.9332923309836
1.895830864E9	0.0
1.8964772715E9	220.44714561153492
1.9011699935E9	219.52048917599487
1.9094180195E9	228.8766188502036
1.9176660455E9	220.99028296849974
1.9259140715E9	222.68266232885998
1.9341620975E9	228.2701521244973
1.9424101235E9	219.20269913548472
1.9506581495E9	222.38272757385047
1.9589061755E9	220.50847127555988
1.9671542015E9	222.1401242028925
1.9754022275E9	222.11762301933757
1.9836502535E9	224.54175252421183
1.9918982795E9	219.434457677244
2.0001463055E9	222.7874984349568
2.0083943315E9	227.10031432907002
2.0166423575E9	226.37591851582394
2.0248903835E9	233.9621919342793
2.0331384095E9	227.22424344506203
2.0413864355E9	224.0977880021235
2.0496344615E9	226.34524552392838
2.0578824875E9	225.52354025299488
2.0661305135E9	218.9204012506514
2.0743785395E9	222.62277440813932
2.082312835E9	231.1212522247068
2.086227972E9	0.0
2.0865417025E9	225.820323488045
2.0908745915E9	220.12823705179284
2.0991226175E9	217.29138137159003
2.1073706435E9	224.58748717948717
2.1156186695E9	223.9737308951965
2.1238666955E9	222.70302488451796
2.1321147215E9	226.29891510507548
2.1403627475E9	220.83936342555828
2.1486107735E9	221.37145115396774
2.1568587995E9	225.73419580638105
2.1651068255E9	226.29130457774409
2.1733548515E9	230.47628606105872
2.1816028775E9	220.17435054258468
2.1898509035E9	219.6582995951417
2.1980989295E9	225.97856176501196
2.2063469555E9	223.61130035881365
2.2145949815E9	221.96848282171814
2.2228430075E9	224.95062564256878
2.2310910335E9	234.42046050980125
2.2393390595E9	222.649024
2.2475870855E9	224.58535201868534
2.2558351115E9	216.25776852243516
2.263915105E9	228.05158009444241
2.26791743E9	0.0
2.2680854625E9	223.71653543307087
