#Position (bp)	Coverage	Std
2.7342206195E9	0.6571037724662847	7.770373553393095
2.7407994975E9	2.9854275082336503	15.850170060383784
2.7449235105E9	0.49007577518590323	4.887951461189834
2.7507166715E9	0.49961918160781743	5.6157798239290715
2.7589646975E9	0.5800932247303779	5.959266706821573
2.7672127235E9	0.26343806384703444	3.5018195382766937
2.7754607495E9	1.5795206028690987	11.653356752082958
2.7837087755E9	0.24779832168327307	4.191916498873499
2.7919568015E9	0.0	0.0
2.8002048275E9	0.0	0.0
2.8084528535E9	0.11874610967521199	2.9953409450496946
2.8167008795E9	0.9525263378170729	8.956443558910186
2.8249489055E9	0.4568438557298437	5.777467710032046
2.8331969315E9	0.9683495178118983	9.121202104129631
2.8414449575E9	1.2253540422884215	9.785175044100196
2.8496929835E9	0.9832928509197231	9.254955241998108
2.8579410095E9	1.2909291265570695	10.342073521939184
2.8661890355E9	1.5648287238667773	12.89276889257767
2.8744370615E9	2.59044782351559	13.612402857322301
2.880105077E9	3.093237867166666	13.500291708019695
2.8816691105E9	0.0	0.0
2.8817081685E9	0.0	0.0
2.881815618E9	4.241002007407617E-4	0.02059369322731505
2.8819235655E9	0.0	0.0
2.8821203125E9	1.2342711401519	5.825072301026376
2.88242567E9	0.014500275099406488	0.4964845138082641
2.8826085695E9	0.0	0.0
2.882755976E9	0.0	0.0
2.882939838E9	2.4445266637067733	10.631848048165338
2.8830861915E9	5.457802807704865	15.30299060263267
2.8833246155E9	0.3913552294178624	4.026012383317084
2.8835330345E9	0.0	0.0
2.8840139925E9	0.22252752676990714	2.3893448294762725
2.884682622E9	0.31112943813571864	2.670515647960399
2.8849783395E9	0.4782553637975325	3.6681464900091085
2.8851293765E9	5.57839107457428E-4	0.02361861781428854
2.88523294E9	0.28847320383145003	2.0161892207478456
2.885380196E9	0.4568809390721073	3.459843581377923
2.8855523165E9	0.7809909133116668	5.6058702260142725
2.8856843195E9	0.11774182300020922	2.288073731411773
2.885822535E9	0.0	0.0
2.885958065E9	0.0	0.0
2.886082272E9	0.0	0.0
2.886192519E9	4.1780579296814686E-4	0.020440298260254102
2.886295634E9	1.1337237727684097	5.246722012326307
2.88640561E9	2.3349674126359825	9.279240039852654
2.8865546035E9	1.091171640848386	5.584297768476425
2.8867224755E9	0.010174652489819158	0.20399651036675873
2.8868061825E9	0.0	0.0
2.886892758E9	0.2175776230463497	2.029802163600468
2.887031009E9	0.0	0.0
2.8871976565E9	0.0	0.0
2.887400046E9	0.5037000957541609	5.6658888481318
2.887577206E9	0.8866564161037496	5.063814278090086
2.8877881565E9	0.0	0.0
2.8879687995E9	0.2933099775288851	3.6184505456909344
2.8881279725E9	0.5201498207605985	3.677159091868032
2.888311843E9	0.2472403326992101	2.3541079898560056
2.8884852595E9	0.0	0.0
2.8886875845E9	0.026842712239949874	0.7834944727922799
2.888985801E9	0.0	0.0
2.889229866E9	0.0	0.0
2.8895790755E9	0.6052779653387351	6.406368447704339
2.889951796E9	0.0	0.0
2.8901135465E9	1.499094423104974	8.294121942268056
2.8902557705E9	0.0	0.0
2.8904186985E9	0.0	0.0
2.8906437185E9	0.0	0.0
2.8908288345E9	0.2161635060569544	2.6250092492596186
2.890981424E9	0.8810229944761873	4.632794263021988
2.8911688005E9	1.0163302846047724	4.955935823079146
2.8913080195E9	0.0	0.0
2.8914628095E9	0.0	0.0
2.8916585145E9	0.5581800945563267	4.4958898112347185
2.8925472575E9	0.37154975299579396	3.1270719660771022
2.893404342E9	0.0	0.0
2.8935413165E9	3.0108622646316327E-4	0.017351836400311158
2.8937144E9	0.0	0.0
2.8938670755E9	0.031465138143329394	0.4374744101332404
2.894495074E9	0.36957757504859423	2.9944400583274047
2.896831261E9	0.42022011296212325	2.9265799291530614
2.8986932995E9	0.0	0.0
2.8988572775E9	0.0	0.0
2.8989957195E9	0.0	0.0
2.8994933275E9	0.39574602518150903	3.3516837051831296
2.89996607E9	0.0	0.0
2.900096484E9	0.0	0.0
2.9002881635E9	0.7662552648631136	4.50104778826986
2.9005228225E9	0.5252849710429682	4.12243761735171
2.9007376895E9	0.022462520259319288	0.33190367371025936
2.9009214585E9	0.2675655816705314	2.3625973324250835
2.9011053345E9	0.5450033509098037	5.682204779740783
2.901244009E9	1.5695946569561094	6.2424541427717655
2.9018593855E9	2.397650170479592	12.26958573672297
2.902550898E9	0.23564126650826103	2.774335393783311
2.9027498425E9	0.0	0.0
2.9029180535E9	0.19213955083147607	3.0181146024101104
2.9030958505E9	0.04509429556474321	0.5111694214619483
2.903236903E9	0.0	0.0
2.903378271E9	0.10642997326258061	1.4739544880281406
2.9035976075E9	0.06841838898083684	1.3853159378190731
2.9042365785E9	0.41729020421996416	3.4021753495818268
2.9048794465E9	0.023278819571661728	0.7886020639090914
2.9053418075E9	0.5675316897574348	3.869753748649171
2.9057249595E9	0.0	0.0
2.905983073E9	0.0	0.0
2.906237048E9	0.5272700041187703	3.184402630726319
2.9063221355E9	0.05788755458515284	0.6798126186726385
2.906419947E9	0.6926463835756024	5.903930339263168
2.906652359E9	3.810126830608061	11.634389536322063
2.9068714015E9	1.656445661050785	11.56104434240982
2.9070190175E9	0.0	0.0
2.907136287E9	0.7343433355229138	4.701668517955558
2.9072577055E9	0.6108730427472181	5.821986898845003
2.9073733645E9	0.0	0.0
2.9076229215E9	0.35064748725750544	4.4250522437070146
2.9079320895E9	0.545321164381269	4.782611172980609
2.9081124645E9	0.0	0.0
2.9083581135E9	0.5463425026307125	4.350227671905523
2.908607172E9	1.3514961633433342	7.13722891889667
2.908806396E9	3.165528498617542	10.021237080126637
2.9090000085E9	0.10001581099089739	0.8544758466518892
2.909237002E9	1.2728270937536839	6.7106108226922565
2.909487479E9	1.3829235662234942	8.837536360164234
2.909666712E9	0.0	0.0
2.9098444145E9	1.746455188608842	9.679186618644321
2.910040618E9	0.3924057907412922	3.8476707652825657
2.910170176E9	0.0	0.0
2.910297114E9	0.0	0.0
2.910473855E9	0.6815489531596469	5.417302804532573
2.910761647E9	0.7592114061493469	5.025767668822598
2.9109858275E9	0.05467697680219506	0.5411479534361252
2.9110662745E9	6.042846263368763E-4	0.024582201413560916
2.911245746E9	0.3589584234417714	3.282555913178511
2.9114494045E9	0.25005024293938927	2.650953936703071
2.911543586E9	0.0	0.0
2.9116129135E9	0.0	0.0
2.9117490855E9	0.748675379724479	4.692449368219352
2.9118852715E9	3.8412860466283956	11.377987967384415
2.91203718E9	0.0	0.0
2.91216737E9	1.2845216339516967	5.236204320356147
2.9122334675E9	0.0	0.0
